"data","label"
"Máy mua chưa dc 1 ngày giặt báo lỗi u13 vui lòng liên hệ bảo hành gấp","0"
"Nhân viên phục vụ tốt, máy mới dùng mọi thứ vẫn tốt. Cần thêm thời gian để kiểm chứng.","1"
"Máy chạy êm, giặt sạch.","1"
"Hàng pana thì ổn định và chất lượng","1"
"Tốt","1"
"Máy giặt chạy rất êm , giặt sạch áo quần . Mình luôn tin dùng Panas","1"
"Trong thời gian đùng sản phẩm cảm nhận rất là tốt không có lỗi gì","1"
"Sản phẩm rất ok, máy êm, sạch. Tôi rất hài lòng và vẫn sẽ ủng hộ hãng","1"
"Máy giặt xài tốt, êm không ồn, giặt đồ sạch","1"
"Gia đình mình xài thấy rất êm, giặt đồ rất sạch, giá lại phù hợp, ĐMX CSKH rất chu đáo","1"
"Hài lòng","1"
"Máy giặt Panasonic tôi mua ở Điện máy xanh sử dụng rất tốt","1"
"Máy giặt dùng ok","1"
"Hoat đông tot","1"
"Tốt","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Hài lòng","1"
"Các sản phẩm tốt dùng rất thích..chạy êm","1"
"Trời má ko hiểu luôn mới mua chưa đc 1 tháng mà bị hư ống dẫn nước hai lần kêu người xuống coi nói mình bỏ đồ sai cách nước máy mạnh mở nhỏ rồi giờ chưa đc tuần bị y như cũ là do ống dẫn nước của máy hư do nhà sản xuất mà giờ nói do người dùng tệ","0"
"Tốt","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Tôi rất thích sản phẩm và ưng ý với tôi","1"
"Sản phẩm rất tốt","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Máy dùng rất ok, ko ồn, vắt êm ru. Lúc mua sale giá siêu ổn","1"
"Sản phẩm sử dụng rất tốtTôi rất hài lòng.","1"
"Máy giặt sử dụng tốt","1"
"Máy giặt sạch ko rung lắc rất tốt tôi rất hài lòng","1"
"Dùng khá tốt trong tầm giá, giặt sạch, vắt êm","1"
"Nhân viên đmx làm việc càng ngày càng tệ, lúc mua thì nhanh lắm lúc lm thì chẳng ra gì. Nhờ lắp máy lạnh dùm lấy 500k ít ỏi gì, lắp cẩu thả làm ảnh hưởng nhà bên cạnh phải kêu thợ khác đến lắp. Hứa với lòng ko bao giờ qay lại đmx. Trong khi mua 3 món đâu ít tiền. Thất vọng vô cùng","0"
"Tôi muốn trả hàng hoàn tiền vì chất lượng máy tệ và thái độ lươn lẹo của nhân viên chăm sóc khách hàng đã sửa lại thông tin những đơn hàng cố tình tính thêm tiền cho tôi hay đơn habgf có habgf bị sự cố, sẽ không quay lại hay giới thiệu cho người thân quen","0"
"Máy giặt hình thức đẹp, dùng rất tốt nhé, dễ sử dụng","1"
"Máy xài 2 tháng thấy ổn, máy chạy ko ồn. Hiện tại hài lòng","1"
"Xài tốt máy êm","1"
"Máy xài tốt","1"
"Nước vào thua thằn lằn đái. Gọi báo quý công ty cho nhân viên xuống xem và hổ trợ thì hôm trước hẹn là nhân viên xuống trước 18h cùng ngày, đến hôm nay thì hẹn trước 15h cùng ngày. Tôi biết là quý công ty bận, nhưng quý công ty hẹn thì tôi phải bỏ làm ở nhà đợi. Nhưng đến giờ vẫn không thấy nhân viên đâu. Nếu có phần đánh giá 0 thì tôi sẵn sàng. Dự định mua thêm vài cái máy giặt và máy nước nóng tặng gia đình nhưng giờ thì thôi nha.","0"
"Sản phẩm tốt, máy chạy êm, giặt mạnh sạch đồ áo bẩn không cần chà trước, máy sấy vắt tốt","1"
"Tôi rất hài lòng về sản phẩm","1"
"Khá tốt ..im không bị rung lắc nhiều.quần áo đánh khá sạch","1"
"Sản phẩm tốt, rất tiết kiệm điện cho nhà mình, giặt sạch, 10 điểm không có nhưng ạhhh","1"
"Quá tốt m.n lên dùng nhé","1"
"Sản phẩm ok","1"
"Máy chạy êm hơn mình nghĩ và có chế độ ngâm nước xả. Quần áo giặt xả có mùi thơm như ngâm tay vậy.","1"
"Sau 1 thời gian sử dụng thì mình thấy máy hoạt động khá tốt và cũng thay đổi khá nhiều so với máy giặt, các bạn nên mua để thay đổi cho gia đình mình chiếc máy giặt tốt này nhé","1"
"Rất hài lòng","1"
"Quá tốt","1"
"Máy giặt tốt trong tầm giá, sự lựa chọn hoàn hảo","1"
"Sp ok","1"
"Máy dùng tốt so với tầm giá","1"
"Sản phẩm dùng ok.","1"
"Hoạt động tốt, máy chạy êm, tiết kiệm điện, giá cả hợp lý. Nhân viên tư vấn nhiệt tình chu đáo. sẽ giới thiệu cho bạn bè và người thân sử dụng","1"
"Máy giặt chạy êm giặt sạch sẽ ủng hộ lần tiếp","1"
"Panasonic xài rất an tâm. Tin tưởng thương hiệu","1"
"Tam","1"
"Mới lắp hôm qua. Sd chế độ vắt toàn thấy xả nước vào ko vắt đc.","0"
"Trước đây tôi tôi đã dùng máy giặt Panasonic. Máy bền, dùng ok. Máy mới mua 8.2 kg, chạy êm hơn, nhiều tính năng hơn .","1"
"Qua vài lần giặt mình thấy máy khá ok giặt sạch,lúc vắt hơi rung lắc máy và ồn.mình đang thắc mắc mình giặc thường và đầy đủ 3 chức năng giặc xả vắt mà sao khi giặc xong aq k thơm mùi nước xả vải là sao ạ mặc dù mình đổ rất nhiều mà vẫn k thơm.còn giặc thì nó k xả nước luôn cảm thấy bất tiện .","1"
"Máy giặt mình mới mua một tuần mà bị xả nước nhưng ko vắt ạ","1"
"Tốt","1"
"Hài lòng","1"
"Máy giặt sạch mỗi tội lúc vắt kêu rất là to.mng là công ty khắc phục sự cố này","1"
"Tốt","1"
"Máy có ngoại hình đẹp, dễ dùng, nắp kính hạ từ từ tiện lợi chống dập tay. Máy giặt đồ sạch, động cơ khoẻ. Có hai cột nước phun ra khi giặt giúp đồ thấm nước đều hơn. Có điểm trừ nhẹ là máy rung nhiều lúc vắt đồ cho khô chắc do động cơ mạnh quá. Nhưng nhìn chung đáng mua so với số tiền bỏ ra. Độ bền thì về lâu dài mới biết được.","1"
"Vừa mua hôm trước hôm sau đã giảm tận 900k. Sau khi mua Mình thấy cứ giảm rồi tăng, bóp bụng mua trả góp lại đúng lúc giá không giảm, thế sao ko giảm hẳn 1 khoảng tg để KH biết mà mua Ức chế","0"
"Mới mua tối qua 5.890 triệu chưa được 12 tiếng còn 4.900 triệu. Bán hàng giá cả chênh lệch gì ko rõ ràng zầy. Cảm thấy ức chế thật sự","0"
"Lúc mới mua ngày 24/11/2023 giá 5.890k. Bây giờ thấy giảm hẳn 1tr, bán hàng mà giá cả trước sau chênh lệch vậy khiến cho khách hàng rất ức chế.Máy mới lúc vắt có kêu hơi to và rung lắc nhẹ, không biết lâu dài thế nào.","0"
"máy chọn sấy 90p nhưng không thấy khô quần áo,còn lại ok","1"
"máy chạy êm ái giặt quần áo rất sạch giá 5 củ khoai là ngọt canh nên mua nhé","1"
"Vừa mua lúc sáng 5890k, tối về xem còn 4990k cay thật. Máy giặt ổn nhưng nhân viên giao hàng bố láo, chỉ lắp đặt khi đã có vòi chờ sẵn, mình phải tự lắp, hỏi nếu nhà ngta con gái thì sao Bảo thuê thợ ngoài","1"
"Sài rất ok","1"
"Giao hàng nhanh nhân viên nhiệt tình","1"
"Máy giặt chạy êm,giặt đồ sạch","1"
"Rất tốt","1"
"Máy mẫu mã đẹp,hy vọng bền sài lâu như những đời trước.","1"
"Máy chạy rất tốt k gây ra tiếng ồn...Mọi người nên mua và trải nghiệm thử dòng sản Phẩm của Panasonic...","1"
"Sản phẩm dùng rất tốt","1"
"Máy giặt chạy êm. Cảm ơn","1"
"Sp ổn so với giá tiền mới sử đụng. Đang theo dõi thêm","1"
"Đang dùng và theo dõi. Lúc mới mua lần t2 , mang giặt gấu bông , đến lúc sấy thì báo lỗi giặt hoài. Tắt nguồn điện để 2h sau sây lại mới ok. K bit bị ji. Nên vẫn theo dõi kỹ tháng đầu","1"
"Sp tốt, đáng mua","1"
"Máy giặt êm, máy 8,2 kg nhưng nhìn rất gọn, màu rất sang và sạch","1"
"Máy chạy êm, tôi thích chức năng sấy gió khi trời mưa bãi không có nắng để phơi đồ","1"
"Tot","1"
"Hàng đẹp gọn đủ chức năng mình thích","1"
"Rất tốt..máy chạy êm .. tiết kiệm nước","1"
"Rất tốt","1"
"Máy giặt sạch hoạt động ổn định","1"
"Rất hài lòng nên mua","1"
"Máy giặt chạy êm, giặt sạch sẽ","1"
"Sản phẩm rất tốt","1"
"Máy giặt êm, gọn gàngGiặt sạch, vắt khô.","1"
"Tốt phù hợp túi tiền","1"
"Máy hoạt động êm,không ồn ào, giặt không rung lắc mạnh","1"
"Mày giặt êm , không có rung nhiều , giặt sạch . Tuyệt vời","1"
"Máy giặt sạch, nhiều chế độ, êm, rất ưng ý nhé","1"
"Được NV DMX tư vấn loại của Panasonic. Sp đang được giá ưu đãi nên mua được giá rẻ mà dùng rất OK nhé. Nên mua","1"
"Giá tốt , hoạt động ổn định, tiết kiệm điện nước.","1"
"Máy sử dụng ổn","1"
"Sản phẩm dùng tốt, ổn định","1"
"ok tốt","1"
"Pana ko làm ta thất vọng, bằng giá tiền mn nên mua em này nha","1"
"Quá êm luôn","1"
"Tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"sản phẩm dùng rất tốt,máy chạy êm, giặt sạch","1"
"Rất tốt tôi rất hài lòng với sản phẩm này","1"
"Giat .nhanh .sach tiet kie","1"
"Sản phẩm tốt , chạy êm, giặt sạch. Mua đúng đợt sale nên mua được giá mềm. Nhân viên lắp đặt rất nhiệt tình và trách nhiệm. Mọi người nên mua và trải nghiệm ạ","1"
"máy kéo nước mạnh nên giặt đồ rất sạch , ở trên tầng 7 nước tắm yếu nhưng máy kéo nước tốt nên giặt rất đã luôn","1"
"Rat tốt May chạy êm giặt đồ sạch","1"
"Ok rất tốt","1"
"Máy chạy khá êm, dễ thao tác","1"
"Đã mua và dùng đc hơn 2 tuần.Máy chạy êm, ít gây ồn.Kiểu dáng hiện đại trẻ trung, phù hợp với hộ gia đình 34 người.","1"
"Mình đã sử dụng 2 tuần và máy chạy tốt, giặt êm","1"
"Máy giặt khoẻ, vận hành êm ái, ít tạo xơ vải từ quần áo. Hệ thống cấp nước lắp đặt dễ dàng thuận tiện.","1"
"Máy chạy êm , nhẹ nhàng, hỗ trợ nước yếu ok.","1"
"Máy giặt rất tốt, mình mua cho mẹ khen lắm.","1"
"Máy chạy êm tốt, rất hài lòng. Panasonic là chuẩn chỉnh rồi","1"
"Máy giặt êm, tiết kiệm điện. Rất hài lòng.","1"
"Hãng Panasonic trước giờ rất tốt","1"
"Rất tốt. Rất hài lòng.","1"
"Mẫu mã đẹp sử dụng êm","1"
"Máy giặt êm, bỏ được nhiều đồ giặt","1"
"Chán cho mấy ông tư vấn lắp đặt, vào xem nói 100% máy ko chạy được do nước yếu, tư vấn mua bơm tăng áp. Mình mua bơm tăng áp về lắp nhưng tắt nó đi mà máy giặt vẫn chạy bình thường. Vậy mà tư vấn 100% ko chạy được. Làm tốn thêm 900k","1"
"Dùng được một tháng hỏng gọi bảo hành một tháng hãng chưa bảo hành giờ hãng chặn luôn điện thoại khách làm ăn bố láo quá ức chế","0"
"Tạm ổn. Mà sao để nc giặt và để dầu xả .giặt ròi đồ củg ko thơm. Thời gian giặt tới 1h10p . Đồ hổn hợp.","1"
"vắt bị rung mạnh ghê lắm","0"
"Hôm trước thì máy vắt rung lắc nhiều, nay thì đang giặt tràn nước ra đầy sàn nhà hết hên phát hiện chứ hong thì không biết thế nào. Rất tệ so với giá tiền nha, không nên mua","0"
"máy hoạt động tốt, xài ok","1"
"máy giặt hoạt động tốt, mà hôm mình giặt trào nước ra khỏi cửa","1"
"máy giặt hoạt động tốt, giặt chưa sạch mấy","1"
"máy giặt xài ok, tốt lắm","1"
"máy giặt xài bình thường, ok","1"
"sản phẩm xài tốt lắm, ok","1"
"máy xài tốt, giặt sạch đồ, giặt êm lắm","1"
"sản phẩm tốt, xài rất ok mà không có chức năng giặt nhanh cỡ 3040p","1"
"máy hoạt động ok","1"
"máy xài tốt","1"
"máy giặt hoạt động tốt, giặt êm","1"
"máy giặt xài được, bình thường","1"
"máy giặt hoạt động tốt lắm, sạch lắm ạ","1"
"máy giặt hoạt động tốt, xài rất ok","1"
"máy giặt tốt, giặt sạch","1"
"máy giặt xài tốt, giặt ok","1"
"máy giặt sạch, xài ok","1"
"máy xài tốt, giặt sạch","1"
"máy hoạt động cũng được, tàm tạm","1"
"máy hoạt động tốt, êm. Giặt ok","1"
"máy giặt hoạt động tốt, giặt sạch, xài ok","1"
"máy xài được, ok","1"
"máy giặt hoạt động tốt","1"
"giặt đồ sạch, xài êm","1"
"hiện tại mới mua giặt cũng được, sạch, ok","1"
"máy hoạt động êm","1"
"sản phẩm tốt, xài ok","1"
"máy hoạt động ổn định, êm","1"
"máy xài tốt","1"
"sản phẩm xài thấy tốt, ok","1"
"máy xài tốt lắm ạ","1"
"máy hoạt động tốt, máy êm","1"
"vắt bị rung mạnh ghê lắm","1"
"máy giặt chạy êm lắm, giặt quần áo sạch ok","1"
"máy giặt hoạt động rất tốt","1"
"máy giặt sạch đồ, mà công nghệ rung mạnh, kêu to","1"
"hiện tại sử dụng rất ổn, ok","1"
"máy giặt hoạt động tốt, chất lượng ok","1"
"hoạt động ok, chất lượng tốt","1"
"giặt đồ sạch, chất lượng ok","1"
"máy giặt tốt, xài ok giặt sạch","1"
"máy giặt xài, ok lắm","1"
"máy xài tốt, không có vấn đề gì","1"
"máy hoạt động tốt","1"
"máy giặt sạch, dùng rất tốt","1"
"mới dùng thời gian đầu thấy máy giặt xài ok","1"
"giặt không thơm, mà giặt đồ thì sạch , ok","1"
"sản phẩm hoạt động tốt, ok","1"
"giặt sạch lắm, xài ok","1"
"sản phẩm hoạt động tốt","1"
"sản phẩm tốt","1"
"máy giặt cũng được, xài ok","1"
"xài cũng được, ok","1"
"giặt xài ok, mà xả thì không sạch","1"
"máy xài thấy ok, tốt, giặt sạch","1"
"máy hoạt động tốt, giặt sạch lắm","1"
"máy hoạt động bình thường, ok","1"
"máy giặt hoạt động tốt, giặt sạch, hiện tại thấy ok","1"
"sản phẩm tốt, xài bình thường","1"
"sản phẩm hoạt động tốt, giặt sạch","1"
"máy giặt hoạt động tốt, xài ok","1"
"máy hoạt động tốt","1"
"giặt sạch thơm đồ, dùng tốt","1"
"máy giặt lúc vắt hơi bị rung khi giặt thì ok, mà đồ giặt sạch thơm","1"
"máy xài ok lắm, sạch thơm đồ","1"
"dùng tốt lắm","1"
"sản phẩm tốt, mình xài thấy rất ok","1"
"mặt giặt sạch, thơm đồ, xài ổn định","1"
"máy giặt sạch đồ, nói chung ok, mà mình thấy lồng đứng hình như vắt khô hơn hay sao ấy, đó là cảm nhận của mình thôi","1"
"giặt sạch, thơm đồ, xài ok","1"
"sản phẩm tốt, xài tốt lắm, êm","1"
"giặt tốn nước mà không sạch","1"
"máy giặt sạch thơm đồ, dùng ok","1"
"máy giặt dùng tốt lắm ạ","1"
"xài tốt, máy giặt sạch xài thấy ok lắm","1"
"sản phẩm xài bình thường, thấy ok đó","1"
"máy giặt sạch, xài tốt, mà thấy giặt hơi lâu tới 1 tiếng 15 phút","1"
"sản phẩm hoạt động tốt","1"
"sản phẩm tốt, xài ok lắm","1"
"sản phẩm ok, xài tốt","1"
"máy giặt xài tốt lắm, dùng ok","1"
"sản phẩm tốt, mình dùng thấy ổn và ok","1"
"sản phẩm tốt","1"
"máy giặt xài ok","1"
"cửa máy giặt có khi không mở được, phải để lâu mới mở ra được, máy thì giặt sạch ok","1"
"tiếng giặt hơi to rột rột, máy giặt còn mùi, phải xả trước rồi mới giặt","1"
